application_id,feature,shap_value,abs_shap,direction,rank,prediction,approval_probability
LP001784,Total_Income,-1.1440781354904175,1.1440781354904175,supports_decline,1,0,0.44933056831359863
LP001784,DTI,-0.010582517832517624,0.010582517832517624,supports_decline,17,0,0.44933056831359863
LP001784,Gender_Female,-0.018579961732029915,0.018579961732029915,supports_decline,16,0,0.44933056831359863
LP001784,Gender_Male,-0.007688170298933983,0.007688170298933983,supports_decline,20,0,0.44933056831359863
LP001784,Married_No,0.003762668464332819,0.003762668464332819,supports_approval,21,0,0.44933056831359863
LP001784,Married_Yes,-5.3509691497310996e-05,5.3509691497310996e-05,supports_decline,22,0,0.44933056831359863
LP001784,Dependents_0,0.2999587953090668,0.2999587953090668,supports_approval,5,0,0.44933056831359863
LP001784,Dependents_1,-0.2846548557281494,0.2846548557281494,supports_decline,6,0,0.44933056831359863
LP001784,Dependents_2,-0.1242784783244133,0.1242784783244133,supports_decline,9,0,0.44933056831359863
LP001784,Dependents_3+,-0.06570127606391907,0.06570127606391907,supports_decline,11,0,0.44933056831359863
LP001784,Education_Graduate,0.09796567261219025,0.09796567261219025,supports_approval,10,0,0.44933056831359863
LP001784,Education_Not Graduate,0.009198256768286228,0.009198256768286228,supports_approval,18,0,0.44933056831359863
LP001784,Self_Employed_No,-0.0335591696202755,0.0335591696202755,supports_decline,14,0,0.44933056831359863
LP001784,Self_Employed_Yes,-0.008574377745389938,0.008574377745389938,supports_decline,19,0,0.44933056831359863
LP001784,Property_Area_Rural,-0.27475059032440186,0.27475059032440186,supports_decline,7,0,0.44933056831359863
LP001784,Property_Area_Semiurban,-0.2024850696325302,0.2024850696325302,supports_decline,8,0,0.44933056831359863
LP001784,Property_Area_Urban,-0.032239895313978195,0.032239895313978195,supports_decline,15,0,0.44933056831359863
LP001786,ApplicantIncome,0.694484293460846,0.694484293460846,supports_approval,4,0,0.12462934851646423
LP001786,CoapplicantIncome,-0.7573283314704895,0.7573283314704895,supports_decline,3,0,0.12462934851646423
LP001786,LoanAmount,-0.8977917432785034,0.8977917432785034,supports_decline,2,0,0.12462934851646423
LP001786,Loan_Amount_Term,-0.01517113670706749,0.01517113670706749,supports_decline,19,0,0.12462934851646423
LP001786,Credit_History,0.44580593705177307,0.44580593705177307,supports_approval,6,0,0.12462934851646423
LP001786,Total_Income,0.5595428943634033,0.5595428943634033,supports_approval,5,0,0.12462934851646423
LP001786,DTI,-2.378316879272461,2.378316879272461,supports_decline,1,0,0.12462934851646423
LP001786,Gender_Female,-0.07242143154144287,0.07242143154144287,supports_decline,12,0,0.12462934851646423
LP001786,Gender_Male,-0.052321892231702805,0.052321892231702805,supports_decline,16,0,0.12462934851646423
LP001786,Married_No,-0.03179281949996948,0.03179281949996948,supports_decline,17,0,0.12462934851646423
LP001786,Married_Yes,-0.0010060033528134227,0.0010060033528134227,supports_decline,22,0,0.12462934851646423
LP001786,Dependents_0,-0.15426525473594666,0.15426525473594666,supports_decline,9,0,0.12462934851646423
LP001786,Dependents_1,0.06103605031967163,0.06103605031967163,supports_approval,14,0,0.12462934851646423
LP001786,Dependents_2,-0.07131089270114899,0.07131089270114899,supports_decline,13,0,0.12462934851646423
LP001786,Dependents_3+,-0.0561799481511116,0.0561799481511116,supports_decline,15,0,0.12462934851646423
LP001786,Education_Graduate,0.24869805574417114,0.24869805574417114,supports_approval,8,0,0.12462934851646423
LP001786,Education_Not Graduate,0.02076057344675064,0.02076057344675064,supports_approval,18,0,0.12462934851646423
LP001786,Self_Employed_No,0.012304349802434444,0.012304349802434444,supports_approval,20,0,0.12462934851646423
LP001786,Self_Employed_Yes,0.0019857597071677446,0.0019857597071677446,supports_approval,21,0,0.12462934851646423
LP001786,Property_Area_Rural,0.07389233261346817,0.07389233261346817,supports_approval,11,0,0.12462934851646423
LP001786,Property_Area_Semiurban,-0.2698953449726105,0.2698953449726105,supports_decline,7,0,0.12462934851646423
LP001786,Property_Area_Urban,-0.08810598403215408,0.08810598403215408,supports_decline,10,0,0.12462934851646423
LP001788,ApplicantIncome,-0.4845532774925232,0.4845532774925232,supports_decline,5,1,0.699806272983551
LP001788,CoapplicantIncome,-0.9521815776824951,0.9521815776824951,supports_decline,2,1,0.699806272983551
LP001788,LoanAmount,0.22960036993026733,0.22960036993026733,supports_approval,8,1,0.699806272983551
LP001788,Loan_Amount_Term,0.03518703207373619,0.03518703207373619,supports_approval,18,1,0.699806272983551
LP001788,Credit_History,0.5985924601554871,0.5985924601554871,supports_approval,3,1,0.699806272983551
LP001788,Total_Income,1.1551954746246338,1.1551954746246338,supports_approval,1,1,0.699806272983551
LP001788,DTI,-0.10931669920682907,0.10931669920682907,supports_decline,10,1,0.699806272983551
LP001788,Gender_Female,0.37782910466194153,0.37782910466194153,supports_approval,6,1,0.699806272983551
LP001788,Gender_Male,0.07996298372745514,0.07996298372745514,supports_approval,12,1,0.699806272983551
LP001788,Married_No,-0.0657435953617096,0.0657435953617096,supports_decline,15,1,0.699806272983551
LP001788,Married_Yes,-0.007189333438873291,0.007189333438873291,supports_decline,22,1,0.699806272983551
LP001788,Dependents_0,-0.10643160343170166,0.10643160343170166,supports_decline,11,1,0.699806272983551
LP001788,Dependents_1,0.04666411876678467,0.04666411876678467,supports_approval,16,1,0.699806272983551
LP001788,Dependents_2,-0.04302975907921791,0.04302975907921791,supports_decline,17,1,0.699806272983551
LP001788,Dependents_3+,-0.030282415449619293,0.030282415449619293,supports_decline,19,1,0.699806272983551
LP001788,Education_Graduate,0.18948525190353394,0.18948525190353394,supports_approval,9,1,0.699806272983551
LP001788,Education_Not Graduate,0.014230452477931976,0.014230452477931976,supports_approval,20,1,0.699806272983551
LP001788,Self_Employed_No,-0.5368885397911072,0.5368885397911072,supports_decline,4,1,0.699806272983551
LP001788,Self_Employed_Yes,-0.0732688382267952,0.0732688382267952,supports_decline,14,1,0.699806272983551
LP001788,Property_Area_Rural,0.07740835845470428,0.07740835845470428,supports_approval,13,1,0.699806272983551
LP001788,Property_Area_Semiurban,-0.316612184047699,0.316612184047699,supports_decline,7,1,0.699806272983551
LP001788,Property_Area_Urban,-0.010377326048910618,0.010377326048910618,supports_decline,21,1,0.699806272983551
LP001790,ApplicantIncome,-0.4871131479740143,0.4871131479740143,supports_decline,4,1,0.8648561239242554
LP001790,CoapplicantIncome,-0.9938574433326721,0.9938574433326721,supports_decline,2,1,0.8648561239242554
LP001790,LoanAmount,0.2360864281654358,0.2360864281654358,supports_approval,7,1,0.8648561239242554
LP001790,Loan_Amount_Term,-0.00695352628827095,0.00695352628827095,supports_decline,19,1,0.8648561239242554
LP001790,Credit_History,0.6017467975616455,0.6017467975616455,supports_approval,3,1,0.8648561239242554
LP001790,Total_Income,1.7722666263580322,1.7722666263580322,supports_approval,1,1,0.8648561239242554
LP001790,DTI,0.023065980523824692,0.023065980523824692,supports_approval,16,1,0.8648561239242554
LP001790,Gender_Female,0.21553853154182434,0.21553853154182434,supports_approval,8,1,0.8648561239242554
LP001790,Gender_Male,0.07151808589696884,0.07151808589696884,supports_approval,12,1,0.8648561239242554
LP001790,Married_No,0.00609231274574995,0.00609231274574995,supports_approval,20,1,0.8648561239242554
LP001790,Married_Yes,-0.005647485144436359,0.005647485144436359,supports_decline,21,1,0.8648561239242554
LP001790,Dependents_0,0.1628149002790451,0.1628149002790451,supports_approval,10,1,0.8648561239242554
LP001790,Dependents_1,-0.23872824013233185,0.23872824013233185,supports_decline,6,1,0.8648561239242554
LP001790,Dependents_2,-0.04249957576394081,0.04249957576394081,supports_decline,14,1,0.8648561239242554
LP001790,Dependents_3+,-0.03242369368672371,0.03242369368672371,supports_decline,15,1,0.8648561239242554
LP001790,Education_Graduate,0.1462336629629135,0.1462336629629135,supports_approval,11,1,0.8648561239242554
LP001790,Education_Not Graduate,0.013767721131443977,0.013767721131443977,supports_approval,18,1,0.8648561239242554
LP001790,Self_Employed_No,0.0522749200463295,0.0522749200463295,supports_approval,13,1,0.8648561239242554
LP001790,Self_Employed_Yes,0.0053565832786262035,0.0053565832786262035,supports_approval,22,1,0.8648561239242554
LP001790,Property_Area_Rural,-0.18221049010753632,0.18221049010753632,supports_decline,9,1,0.8648561239242554
LP001790,Property_Area_Semiurban,-0.25372108817100525,0.25372108817100525,supports_decline,5,1,0.8648561239242554
LP001790,Property_Area_Urban,0.014520442113280296,0.014520442113280296,supports_approval,17,1,0.8648561239242554
LP001792,ApplicantIncome,-0.5133804082870483,0.5133804082870483,supports_decline,5,1,0.9651256799697876
LP001792,CoapplicantIncome,-0.8796396255493164,0.8796396255493164,supports_decline,2,1,0.9651256799697876
LP001792,LoanAmount,0.42744502425193787,0.42744502425193787,supports_approval,6,1,0.9651256799697876
LP001792,Loan_Amount_Term,0.023329954594373703,0.023329954594373703,supports_approval,17,1,0.9651256799697876
LP001792,Credit_History,0.6546298861503601,0.6546298861503601,supports_approval,4,1,0.9651256799697876
LP001792,Total_Income,1.887616753578186,1.887616753578186,supports_approval,1,1,0.9651256799697876
LP001792,DTI,0.05842410773038864,0.05842410773038864,supports_approval,14,1,0.9651256799697876
LP001792,Gender_Female,-0.035153526812791824,0.035153526812791824,supports_decline,16,1,0.9651256799697876
LP001792,Gender_Male,-0.012136999517679214,0.012136999517679214,supports_decline,21,1,0.9651256799697876
LP001792,Married_No,0.21018634736537933,0.21018634736537933,supports_approval,8,1,0.9651256799697876
LP001792,Married_Yes,0.018839048221707344,0.018839048221707344,supports_approval,18,1,0.9651256799697876
LP001792,Dependents_0,0.09577804803848267,0.09577804803848267,supports_approval,10,1,0.9651256799697876
LP001792,Dependents_1,-0.41009843349456787,0.41009843349456787,supports_decline,7,1,0.9651256799697876
LP001792,Dependents_2,-0.03684427589178085,0.03684427589178085,supports_decline,15,1,0.9651256799697876
LP001792,Dependents_3+,-0.01863345317542553,0.01863345317542553,supports_decline,19,1,0.9651256799697876
LP001792,Education_Graduate,0.14496226608753204,0.14496226608753204,supports_approval,9,1,0.9651256799697876
LP001792,Education_Not Graduate,0.016061684116721153,0.016061684116721153,supports_approval,20,1,0.9651256799697876
LP001792,Self_Employed_No,0.0588979497551918,0.0588979497551918,supports_approval,13,1,0.9651256799697876
LP001792,Self_Employed_Yes,0.006256130523979664,0.006256130523979664,supports_approval,22,1,0.9651256799697876
LP001792,Property_Area_Rural,0.09293552488088608,0.09293552488088608,supports_approval,11,1,0.9651256799697876
LP001792,Property_Area_Semiurban,0.6857449412345886,0.6857449412345886,supports_approval,3,1,0.9651256799697876
LP001792,Property_Area_Urban,0.06718940287828445,0.06718940287828445,supports_approval,12,1,0.9651256799697876
LP001798,ApplicantIncome,0.5002602934837341,0.5002602934837341,supports_approval,5,1,0.9839651584625244
LP001798,CoapplicantIncome,1.6694847345352173,1.6694847345352173,supports_approval,1,1,0.9839651584625244
LP001798,LoanAmount,0.323028028011322,0.323028028011322,supports_approval,8,1,0.9839651584625244
LP001798,Loan_Amount_Term,-0.020249968394637108,0.020249968394637108,supports_decline,17,1,0.9839651584625244
LP001798,Credit_History,0.6036266684532166,0.6036266684532166,supports_approval,4,1,0.9839651584625244
LP001798,Total_Income,-0.9549331068992615,0.9549331068992615,supports_decline,2,1,0.9839651584625244
LP001798,DTI,0.4094800055027008,0.4094800055027008,supports_approval,6,1,0.9839651584625244
LP001798,Gender_Female,-0.022178033366799355,0.022178033366799355,supports_decline,16,1,0.9839651584625244
LP001798,Gender_Male,-0.009703228250145912,0.009703228250145912,supports_decline,18,1,0.9839651584625244
LP001798,Married_No,0.029732421040534973,0.029732421040534973,supports_approval,15,1,0.9839651584625244
LP001798,Married_Yes,0.006692555733025074,0.006692555733025074,supports_approval,21,1,0.9839651584625244
LP001798,Dependents_0,0.2603568434715271,0.2603568434715271,supports_approval,9,1,0.9839651584625244
LP001798,Dependents_1,0.0865202397108078,0.0865202397108078,supports_approval,12,1,0.9839651584625244
LP001798,Dependents_2,0.8711965680122375,0.8711965680122375,supports_approval,3,1,0.9839651584625244
LP001798,Dependents_3+,-0.059220753610134125,0.059220753610134125,supports_decline,13,1,0.9839651584625244
LP001798,Education_Graduate,0.041968945413827896,0.041968945413827896,supports_approval,14,1,0.9839651584625244
LP001798,Education_Not Graduate,0.004368601832538843,0.004368601832538843,supports_approval,22,1,0.9839651584625244
LP001798,Self_Employed_No,0.1039666011929512,0.1039666011929512,supports_approval,11,1,0.9839651584625244
LP001798,Self_Employed_Yes,0.009572938084602356,0.009572938084602356,supports_approval,19,1,0.9839651584625244
LP001798,Property_Area_Rural,-0.19786837697029114,0.19786837697029114,supports_decline,10,1,0.9839651584625244
LP001798,Property_Area_Semiurban,-0.3259729743003845,0.3259729743003845,supports_decline,7,1,0.9839651584625244
LP001798,Property_Area_Urban,0.00860055536031723,0.00860055536031723,supports_approval,20,1,0.9839651584625244
LP001800,ApplicantIncome,-0.6860244870185852,0.6860244870185852,supports_decline,2,1,0.6596692800521851
LP001800,CoapplicantIncome,1.1018604040145874,1.1018604040145874,supports_approval,1,1,0.6596692800521851
LP001800,LoanAmount,-0.10594101250171661,0.10594101250171661,supports_decline,7,1,0.6596692800521851
LP001800,Loan_Amount_Term,0.0001550130546092987,0.0001550130546092987,supports_approval,22,1,0.6596692800521851
LP001800,Credit_History,0.551467776298523,0.551467776298523,supports_approval,3,1,0.6596692800521851
LP001800,Total_Income,-0.038674384355545044,0.038674384355545044,supports_decline,14,1,0.6596692800521851
LP001800,DTI,-0.09477753192186356,0.09477753192186356,supports_decline,8,1,0.6596692800521851
LP001800,Gender_Female,-0.027645204216241837,0.027645204216241837,supports_decline,16,1,0.6596692800521851
LP001800,Gender_Male,-0.0010233401553705335,0.0010233401553705335,supports_decline,21,1,0.6596692800521851
LP001800,Married_No,0.02947506494820118,0.02947506494820118,supports_approval,15,1,0.6596692800521851
LP001800,Married_Yes,0.017875079065561295,0.017875079065561295,supports_approval,19,1,0.6596692800521851
LP001800,Dependents_0,0.07959466427564621,0.07959466427564621,supports_approval,9,1,0.6596692800521851
LP001800,Dependents_1,-0.2202242761850357,0.2202242761850357,supports_decline,6,1,0.6596692800521851
LP001800,Dependents_2,-0.053930722177028656,0.053930722177028656,supports_decline,13,1,0.6596692800521851
LP001800,Dependents_3+,-0.021647987887263298,0.021647987887263298,supports_decline,18,1,0.6596692800521851
LP001800,Education_Graduate,-0.43572068214416504,0.43572068214416504,supports_decline,4,1,0.6596692800521851
LP001800,Education_Not Graduate,-0.023922085762023926,0.023922085762023926,supports_decline,17,1,0.6596692800521851
LP001800,Self_Employed_No,0.0742315948009491,0.0742315948009491,supports_approval,10,1,0.6596692800521851
LP001800,Self_Employed_Yes,0.004634284880012274,0.004634284880012274,supports_approval,20,1,0.6596692800521851
LP001800,Property_Area_Rural,0.061184126883745193,0.061184126883745193,supports_approval,11,1,0.6596692800521851
LP001800,Property_Area_Semiurban,-0.2706213891506195,0.2706213891506195,supports_decline,5,1,0.6596692800521851
LP001800,Property_Area_Urban,-0.05659908056259155,0.05659908056259155,supports_decline,12,1,0.6596692800521851
LP001806,ApplicantIncome,-0.4806920886039734,0.4806920886039734,supports_decline,4,1,0.8565565943717957
LP001806,CoapplicantIncome,2.094532012939453,2.094532012939453,supports_approval,1,1,0.8565565943717957
LP001806,LoanAmount,-0.1297498345375061,0.1297498345375061,supports_decline,9,1,0.8565565943717957
LP001806,Loan_Amount_Term,0.4841078221797943,0.4841078221797943,supports_approval,3,1,0.8565565943717957
LP001806,Credit_History,0.48022305965423584,0.48022305965423584,supports_approval,5,1,0.8565565943717957
LP001806,Total_Income,-1.120580792427063,1.120580792427063,supports_decline,2,1,0.8565565943717957
LP001806,DTI,0.2661426365375519,0.2661426365375519,supports_approval,7,1,0.8565565943717957
LP001806,Gender_Female,-0.038676388561725616,0.038676388561725616,supports_decline,17,1,0.8565565943717957
LP001806,Gender_Male,-0.009686917066574097,0.009686917066574097,supports_decline,19,1,0.8565565943717957
LP001806,Married_No,0.009962612763047218,0.009962612763047218,supports_approval,18,1,0.8565565943717957
LP001806,Married_Yes,-0.009572150185704231,0.009572150185704231,supports_decline,20,1,0.8565565943717957
LP001806,Dependents_0,-0.10559353232383728,0.10559353232383728,supports_decline,10,1,0.8565565943717957
LP001806,Dependents_1,0.08455552905797958,0.08455552905797958,supports_approval,13,1,0.8565565943717957
LP001806,Dependents_2,-0.10281868278980255,0.10281868278980255,supports_decline,11,1,0.8565565943717957
LP001806,Dependents_3+,-0.04974472522735596,0.04974472522735596,supports_decline,14,1,0.8565565943717957
LP001806,Education_Graduate,0.09817785024642944,0.09817785024642944,supports_approval,12,1,0.8565565943717957
LP001806,Education_Not Graduate,0.00210633035749197,0.00210633035749197,supports_approval,22,1,0.8565565943717957
LP001806,Self_Employed_No,0.03911520913243294,0.03911520913243294,supports_approval,16,1,0.8565565943717957
LP001806,Self_Employed_Yes,0.003343048971146345,0.003343048971146345,supports_approval,21,1,0.8565565943717957
LP001806,Property_Area_Rural,0.045600149780511856,0.045600149780511856,supports_approval,15,1,0.8565565943717957
LP001806,Property_Area_Semiurban,-0.41242101788520813,0.41242101788520813,supports_decline,6,1,0.8565565943717957
LP001806,Property_Area_Urban,-0.13944527506828308,0.13944527506828308,supports_decline,8,1,0.8565565943717957
LP001807,ApplicantIncome,1.0825200080871582,1.0825200080871582,supports_approval,1,1,0.9628803730010986
LP001807,CoapplicantIncome,-0.017430651932954788,0.017430651932954788,supports_decline,17,1,0.9628803730010986
LP001807,LoanAmount,0.2968136966228485,0.2968136966228485,supports_approval,8,1,0.9628803730010986
LP001807,Loan_Amount_Term,-0.05406949296593666,0.05406949296593666,supports_decline,13,1,0.9628803730010986
LP001807,Credit_History,0.6334104537963867,0.6334104537963867,supports_approval,4,1,0.9628803730010986
LP001807,Total_Income,-0.7086355090141296,0.7086355090141296,supports_decline,3,1,0.9628803730010986
LP001807,DTI,0.41130420565605164,0.41130420565605164,supports_approval,6,1,0.9628803730010986
LP001807,Gender_Female,-0.02003910392522812,0.02003910392522812,supports_decline,16,1,0.9628803730010986
LP001807,Gender_Male,-0.00362803740426898,0.00362803740426898,supports_decline,20,1,0.9628803730010986
LP001807,Married_No,0.03229903057217598,0.03229903057217598,supports_approval,14,1,0.9628803730010986
LP001807,Married_Yes,0.0018777342047542334,0.0018777342047542334,supports_approval,22,1,0.9628803730010986
LP001807,Dependents_0,0.4240467846393585,0.4240467846393585,supports_approval,5,1,0.9628803730010986
LP001807,Dependents_1,0.0701913833618164,0.0701913833618164,supports_approval,11,1,0.9628803730010986
LP001807,Dependents_2,0.9009295701980591,0.9009295701980591,supports_approval,2,1,0.9628803730010986
LP001807,Dependents_3+,-0.0624859593808651,0.0624859593808651,supports_decline,12,1,0.9628803730010986
LP001807,Education_Graduate,0.08033981174230576,0.08033981174230576,supports_approval,10,1,0.9628803730010986
LP001807,Education_Not Graduate,0.004470646847039461,0.004470646847039461,supports_approval,19,1,0.9628803730010986
LP001807,Self_Employed_No,0.003430462907999754,0.003430462907999754,supports_approval,21,1,0.9628803730010986
LP001807,Self_Employed_Yes,0.00824838038533926,0.00824838038533926,supports_approval,18,1,0.9628803730010986
LP001807,Property_Area_Rural,-0.29631075263023376,0.29631075263023376,supports_decline,9,1,0.9628803730010986
LP001807,Property_Area_Semiurban,-0.34096086025238037,0.34096086025238037,supports_decline,7,1,0.9628803730010986
LP001807,Property_Area_Urban,0.031368087977170944,0.031368087977170944,supports_approval,15,1,0.9628803730010986
LP001811,ApplicantIncome,-0.4532011151313782,0.4532011151313782,supports_decline,5,1,0.966041088104248
LP001811,CoapplicantIncome,1.823355793952942,1.823355793952942,supports_approval,1,1,0.966041088104248
LP001811,LoanAmount,0.42620548605918884,0.42620548605918884,supports_approval,6,1,0.966041088104248
LP001811,Loan_Amount_Term,-0.02443990670144558,0.02443990670144558,supports_decline,14,1,0.966041088104248
LP001811,Credit_History,0.5664905905723572,0.5664905905723572,supports_approval,4,1,0.966041088104248
LP001811,Total_Income,-1.131794810295105,1.131794810295105,supports_decline,2,1,0.966041088104248
LP001811,DTI,0.4071348309516907,0.4071348309516907,supports_approval,7,1,0.966041088104248
LP001811,Gender_Female,-0.020746150985360146,0.020746150985360146,supports_decline,17,1,0.966041088104248
LP001811,Gender_Male,-0.007555781863629818,0.007555781863629818,supports_decline,19,1,0.966041088104248
LP001811,Married_No,0.022532707080245018,0.022532707080245018,supports_approval,15,1,0.966041088104248
LP001811,Married_Yes,-5.500041879713535e-05,5.500041879713535e-05,supports_decline,22,1,0.966041088104248
LP001811,Dependents_0,-0.041369810700416565,0.041369810700416565,supports_decline,13,1,0.966041088104248
LP001811,Dependents_1,0.16806918382644653,0.16806918382644653,supports_approval,8,1,0.966041088104248
LP001811,Dependents_2,-0.12021370977163315,0.12021370977163315,supports_decline,9,1,0.966041088104248
LP001811,Dependents_3+,-0.022487584501504898,0.022487584501504898,supports_decline,16,1,0.966041088104248
LP001811,Education_Graduate,-0.11291797459125519,0.11291797459125519,supports_decline,10,1,0.966041088104248
LP001811,Education_Not Graduate,-0.006741125136613846,0.006741125136613846,supports_decline,20,1,0.966041088104248
LP001811,Self_Employed_No,0.01132919266819954,0.01132919266819954,supports_approval,18,1,0.966041088104248
LP001811,Self_Employed_Yes,-0.002831662306562066,0.002831662306562066,supports_decline,21,1,0.966041088104248
LP001811,Property_Area_Rural,0.06702850759029388,0.06702850759029388,supports_approval,11,1,0.966041088104248
LP001811,Property_Area_Semiurban,0.9627439975738525,0.9627439975738525,supports_approval,3,1,0.966041088104248
LP001811,Property_Area_Urban,0.05942055955529213,0.05942055955529213,supports_approval,12,1,0.966041088104248
LP001813,ApplicantIncome,0.2165374755859375,0.2165374755859375,supports_approval,8,1,0.5783785581588745
LP001813,CoapplicantIncome,1.159257411956787,1.159257411956787,supports_approval,2,1,0.5783785581588745
LP001813,LoanAmount,0.11233589798212051,0.11233589798212051,supports_approval,11,1,0.5783785581588745
LP001813,Loan_Amount_Term,0.3687487244606018,0.3687487244606018,supports_approval,7,1,0.5783785581588745
LP001813,Credit_History,0.47252345085144043,0.47252345085144043,supports_approval,4,1,0.5783785581588745
LP001813,Total_Income,-1.5479934215545654,1.5479934215545654,supports_decline,1,1,0.5783785581588745
LP001813,DTI,0.3838067650794983,0.3838067650794983,supports_approval,6,1,0.5783785581588745
LP001813,Gender_Female,-0.048110753297805786,0.048110753297805786,supports_decline,18,1,0.5783785581588745
LP001813,Gender_Male,-0.011007125489413738,0.011007125489413738,supports_decline,21,1,0.5783785581588745
LP001813,Married_No,-0.05493156611919403,0.05493156611919403,supports_decline,16,1,0.5783785581588745
LP001813,Married_Yes,-0.01452067494392395,0.01452067494392395,supports_decline,20,1,0.5783785581588745
LP001813,Dependents_0,-0.19681504368782043,0.19681504368782043,supports_decline,9,1,0.5783785581588745
LP001813,Dependents_1,0.04394221305847168,0.04394221305847168,supports_approval,19,1,0.5783785581588745
LP001813,Dependents_2,-0.13183702528476715,0.13183702528476715,supports_decline,10,1,0.5783785581588745
LP001813,Dependents_3+,-0.057272814214229584,0.057272814214229584,supports_decline,15,1,0.5783785581588745
LP001813,Education_Graduate,0.06615475565195084,0.06615475565195084,supports_approval,13,1,0.5783785581588745
LP001813,Education_Not Graduate,0.006003641989082098,0.006003641989082098,supports_approval,22,1,0.5783785581588745
LP001813,Self_Employed_No,-0.7442973852157593,0.7442973852157593,supports_decline,3,1,0.5783785581588745
LP001813,Self_Employed_Yes,-0.04878375306725502,0.04878375306725502,supports_decline,17,1,0.5783785581588745
LP001813,Property_Area_Rural,0.05987093970179558,0.05987093970179558,supports_approval,14,1,0.5783785581588745
LP001813,Property_Area_Semiurban,-0.4142472445964813,0.4142472445964813,supports_decline,5,1,0.5783785581588745
LP001813,Property_Area_Urban,-0.08133846521377563,0.08133846521377563,supports_decline,12,1,0.5783785581588745
LP001814,ApplicantIncome,1.4816474914550781,1.4816474914550781,supports_approval,1,1,0.9863619804382324
LP001814,CoapplicantIncome,-0.7495958805084229,0.7495958805084229,supports_decline,3,1,0.9863619804382324
LP001814,LoanAmount,0.24407023191452026,0.24407023191452026,supports_approval,9,1,0.9863619804382324
LP001814,Loan_Amount_Term,-0.05548620969057083,0.05548620969057083,supports_decline,14,1,0.9863619804382324
LP001814,Credit_History,0.6196938753128052,0.6196938753128052,supports_approval,4,1,0.9863619804382324
LP001814,Total_Income,0.4655841290950775,0.4655841290950775,supports_approval,5,1,0.9863619804382324
LP001814,DTI,0.38130325078964233,0.38130325078964233,supports_approval,7,1,0.9863619804382324
LP001814,Gender_Female,-0.044789500534534454,0.044789500534534454,supports_decline,17,1,0.9863619804382324
LP001814,Gender_Male,-0.013453146442770958,0.013453146442770958,supports_decline,19,1,0.9863619804382324
LP001814,Married_No,0.026279466226696968,0.026279466226696968,supports_approval,18,1,0.9863619804382324
LP001814,Married_Yes,0.007002728991210461,0.007002728991210461,supports_approval,20,1,0.9863619804382324
LP001814,Dependents_0,0.39489254355430603,0.39489254355430603,supports_approval,6,1,0.9863619804382324
LP001814,Dependents_1,0.04928842559456825,0.04928842559456825,supports_approval,15,1,0.9863619804382324
LP001814,Dependents_2,0.8590143918991089,0.8590143918991089,supports_approval,2,1,0.9863619804382324
LP001814,Dependents_3+,-0.056760936975479126,0.056760936975479126,supports_decline,13,1,0.9863619804382324
LP001814,Education_Graduate,0.12368794530630112,0.12368794530630112,supports_approval,11,1,0.9863619804382324
LP001814,Education_Not Graduate,0.006779185030609369,0.006779185030609369,supports_approval,21,1,0.9863619804382324
LP001814,Self_Employed_No,0.04878143221139908,0.04878143221139908,supports_approval,16,1,0.9863619804382324
LP001814,Self_Employed_Yes,0.002878610510379076,0.002878610510379076,supports_approval,22,1,0.9863619804382324
LP001814,Property_Area_Rural,0.1381976157426834,0.1381976157426834,supports_approval,10,1,0.9863619804382324
LP001814,Property_Area_Semiurban,-0.3571168780326843,0.3571168780326843,supports_decline,8,1,0.9863619804382324
LP001814,Property_Area_Urban,-0.06883387267589569,0.06883387267589569,supports_decline,12,1,0.9863619804382324
LP001819,ApplicantIncome,1.4058077335357666,1.4058077335357666,supports_approval,1,1,0.9103462100028992
LP001819,CoapplicantIncome,-0.9261776208877563,0.9261776208877563,supports_decline,2,1,0.9103462100028992
LP001819,LoanAmount,0.02299083210527897,0.02299083210527897,supports_approval,17,1,0.9103462100028992
LP001819,Loan_Amount_Term,0.5204819440841675,0.5204819440841675,supports_approval,6,1,0.9103462100028992
LP001819,Credit_History,0.5407211780548096,0.5407211780548096,supports_approval,5,1,0.9103462100028992
LP001819,Total_Income,0.5950455069541931,0.5950455069541931,supports_approval,3,1,0.9103462100028992
LP001819,DTI,0.12353544682264328,0.12353544682264328,supports_approval,9,1,0.9103462100028992
LP001819,Gender_Female,-0.05301598086953163,0.05301598086953163,supports_decline,13,1,0.9103462100028992
LP001819,Gender_Male,-0.010643424466252327,0.010643424466252327,supports_decline,20,1,0.9103462100028992
LP001819,Married_No,0.018009252846240997,0.018009252846240997,supports_approval,18,1,0.9103462100028992
LP001819,Married_Yes,0.004588727373629808,0.004588727373629808,supports_approval,21,1,0.9103462100028992
LP001819,Dependents_0,0.28426119685173035,0.28426119685173035,supports_approval,8,1,0.9103462100028992
LP001819,Dependents_1,0.03608046472072601,0.03608046472072601,supports_approval,16,1,0.9103462100028992
LP001819,Dependents_2,-0.0898561030626297,0.0898561030626297,supports_decline,11,1,0.9103462100028992
LP001819,Dependents_3+,-0.04682839661836624,0.04682839661836624,supports_decline,14,1,0.9103462100028992
LP001819,Education_Graduate,-0.5803886651992798,0.5803886651992798,supports_decline,4,1,0.9103462100028992
LP001819,Education_Not Graduate,-0.07304098457098007,0.07304098457098007,supports_decline,12,1,0.9103462100028992
LP001819,Self_Employed_No,0.01589113473892212,0.01589113473892212,supports_approval,19,1,0.9103462100028992
